"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",22.5,,
"PHARANAL","N02-Analgesics","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",17.5,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",45.7,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",48,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",50.4,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",57,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",61.4,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",57.3,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",59.6,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",62.4,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",66.7,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",72.2,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",78.8,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",82.3,,
"PHARDIAB","A10-Drugs used in diabetes","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",67.9,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",1.9,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",1.8,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",1.7,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",1.7,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",1.7,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",1.3,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",1.1,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",1,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",0.9,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",0.8,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",0.8,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",0.7,,
"PHARGLYC","C01A-Cardiac glycosides","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",0.5,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",33.3,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",31.8,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",32.7,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",36.2,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",38.5,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",34.2,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",35.4,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",36.7,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",37.1,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",38.8,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",50.7,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",54.1,,
"PHAROBAI","R03-Drugs for obstructive airway diseases","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",45.1,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",0.4,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",0.4,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",0.4,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",0.5,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",0.6,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",1,,
"PHARHYPN","N05C-Hypnotics and sedatives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",0.5,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",37,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",39.3,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",41.4,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",46.4,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",49.5,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",44.8,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",44.9,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",44.8,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",46.9,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",48.4,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",50.8,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",52.4,,
"PHARCCBR","C08-Calcium channel blockers","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",43.2,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",1.4,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",1.6,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",1.7,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",2,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",2.3,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",2,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",2,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",2.1,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",2.2,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",2.3,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",2.6,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",2.6,,
"PHARHYPO","C02-Antihypertensives","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",2.2,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",0.9,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",0.9,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",0.9,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",0.9,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",1,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",0.8,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",0.7,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",0.7,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",0.8,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",0.8,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",0.8,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",0.8,,
"PHARARIT","C01B-Antiarrhythmics, Class I and III","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",0.6,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",146.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",126.8,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",127.9,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",136.4,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",138.3,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",126.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",126.5,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",128.1,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",136.6,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",145.4,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",145.2,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",156.3,,
"PHARBLOO","B-Blood and blood forming organs","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",126.9,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2010","2010",24.6,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2011","2011",25,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2012","2012",25.2,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2013","2013",27.2,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2014","2014",27.4,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2015","2015",24.1,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2016","2016",23.2,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2017","2017",22.3,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2018","2018",21.9,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2019","2019",21.3,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2020","2020",21.1,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2021","2021",20.7,,
"PHARBETA","C07-Beta blocking agents","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","CRI","Costa Rica","2022","2022",17,,
